ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
5396,1988,Graduate,Partner,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,0,1,1366,29,0,717,2.25,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.3891466101125505,0.07896172263740081,Affluent Loyalists
5250,1943,Postgraduate,Alone,51381.5,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,71,0,1,1564,21,1,427,5.0,Mid-Low,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.3070687378142782,-0.9737164083119215,Affluent Loyalists
1052,1969,Graduate,Partner,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,1,2,1001,24,0,683,1.1428571428571428,Mid-High,4,4,3,11,Champions,1,Cluster 1 - Affluent Loyalists,2.3360106964978327,1.2044791419442047,Affluent Loyalists
2802,1992,Undergraduate,Partner,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,22,0,1,961,17,0,746,2.0,High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.9896737302434133,-0.9652437284214268,Affluent Loyalists
6343,1959,Graduate,Partner,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,55,1,2,1518,22,1,275,3.0,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,3.235325228118709,-0.20173070511662627,Affluent Loyalists
6507,1980,Graduate,Alone,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,34,1,2,56,6,0,453,0.3333333333333333,Low,4,2,1,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.9739788335578174,-0.6109797815963514,Budget Families
7901,1971,Postgraduate,Partner,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,43,1,2,22,3,0,420,0.0,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.3582927155696973,-1.201502583106001,Budget Families
4865,1974,Postgraduate,Alone,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,40,2,3,400,14,0,487,0.7142857142857143,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.7288646541185667,2.6787248738609755,Deal-Seeking Families
2686,1969,Undergraduate,Partner,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,45,0,1,26,3,0,436,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.123203969720614,-1.7045873084601888,Budget Families
3107,1976,Graduate,Partner,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,38,1,2,350,12,0,243,2.0,High,3,3,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.18033622725915735,-0.4152326653142262,Budget Families
7734,1993,Graduate,Alone,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,0,1,1216,21,2,742,4.0,High,2,4,4,10,Loyal Customers,2,Cluster 2 - VIP Champions,3.568698115474769,-1.4047046396875507,VIP Champions
1146,1949,Postgraduate,Partner,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,1,2,874,22,1,845,1.25,Mid-Low,4,4,3,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.9763643115252667,1.547929672616235,Deal-Seeking Families
11031,1950,Postgraduate,Partner,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,64,2,3,40,4,0,589,0.2,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.214318580743006,-0.35942455705363086,Budget Families
7428,1975,Graduate,Partner,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,0,1,1367,18,0,457,3.0,High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.244940835736136,-1.103189157835312,Affluent Loyalists
975,1956,Graduate,Alone,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,58,2,3,264,10,0,582,0.6666666666666666,Mid-High,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-1.1432773750062841,1.689672198694424,Deal-Seeking Families
1103,1976,Postgraduate,Partner,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,1,2,2053,18,2,823,0.6666666666666666,High,2,3,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,2.84451378916621,-0.48841694668696906,VIP Champions
3422,1975,Graduate,Partner,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,1,2,1376,9,2,762,0.3333333333333333,High,2,2,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,1.2904072929523185,-1.3659217174025857,VIP Champions
1055,1976,Postgraduate,Partner,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,38,2,3,45,4,0,286,0.25,Mid-High,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.126700238112641,-0.3853047376672156,Budget Families
6544,1949,Postgraduate,Partner,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,1,2,976,24,0,223,2.0,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.0355362999416804,0.9367256248914813,Affluent Loyalists
1241,1984,Undergraduate,Partner,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,30,1,2,51,4,0,835,0.1111111111111111,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.5762807758929362,-0.6634005697475381,Budget Families
2909,1974,Postgraduate,Partner,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,40,1,2,1264,18,2,315,2.6666666666666665,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,2.634419588134375,0.13570345650337545,VIP Champions
5802,1972,Undergraduate,Partner,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,42,0,1,75,6,0,671,0.3333333333333333,Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.9514502690173265,-1.4763910118336123,Budget Families
1407,1986,Undergraduate,Partner,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,1,2,57,5,0,793,0.2857142857142857,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.2777497815790766,-0.4938203736422464,Budget Families
6183,1962,Postgraduate,Partner,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,1,2,140,7,0,569,0.5,Mid-High,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.1484622718744457,-0.8401591203738402,Budget Families
340,1970,Graduate,Alone,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,44,1,2,497,17,1,746,1.4,High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.1075738451849588,0.23813392340055847,Deal-Seeking Families
5991,1949,Postgraduate,Partner,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,65,1,2,266,10,0,571,0.7142857142857143,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.7631158389950615,0.4312303555857182,Budget Families
3104,1961,Graduate,Alone,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,53,0,1,2006,20,1,835,2.5,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.930188739083228,-1.0322546381145452,Affluent Loyalists
9729,1955,Graduate,Alone,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,59,2,3,615,17,0,577,1.1428571428571428,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.23590197508461924,2.824771590881793,Deal-Seeking Families
1008,1981,Postgraduate,Partner,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,33,0,1,1021,23,1,740,1.1666666666666667,Mid-Low,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.8279810824505354,-0.615247335936769,Affluent Loyalists
11091,1953,Graduate,Partner,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,61,2,3,22,4,0,229,0.25,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.5370685561546304,0.013580783959134516,Budget Families
3969,1974,Postgraduate,Partner,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,40,1,2,133,6,0,425,0.4,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.3867745842777333,-0.8420606931587016,Budget Families
1916,1954,Postgraduate,Partner,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,60,1,2,437,14,0,525,1.0,Mid-Low,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.2229570061573221,1.6035492110217027,Deal-Seeking Families
9907,1969,Postgraduate,Partner,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,45,1,2,1013,24,0,392,1.5,Mid-High,1,4,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.1962057036693965,0.5676217252762247,Affluent Loyalists
87,1981,Undergraduate,Partner,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,33,1,2,57,5,0,492,0.2857142857142857,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.126426769255807,-0.4932949648676948,Budget Families
8659,1952,Postgraduate,Partner,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,62,1,2,1038,25,0,344,3.0,High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.341117275920967,0.5797013652584545,Affluent Loyalists
6262,1962,Postgraduate,Alone,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,52,0,1,1573,21,0,630,1.5,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.8623449854831895,-1.0075510139601866,Affluent Loyalists
6147,1971,Graduate,Alone,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,43,1,2,28,3,0,804,0.0,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.3789750822708307,-1.1936620984832391,Budget Families
8832,1976,Postgraduate,Partner,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,38,1,2,123,7,0,840,0.42857142857142855,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.6340414275300625,-0.2983147227503667,Budget Families
10067,1976,Undergraduate,Partner,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,2,3,13,3,0,508,0.14285714285714285,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.780660044081694,-0.37770561690286253,Budget Families
7532,1980,Graduate,Partner,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,34,1,2,132,7,0,853,0.375,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.51933282034882,0.07189521684421106,Budget Families
4915,1956,Undergraduate,Partner,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,58,1,2,732,19,0,880,1.0,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.3958251488697574,1.0662439485719164,Deal-Seeking Families
2115,1957,Graduate,Partner,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,57,2,3,66,5,1,194,0.2,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.7612376083563666,-0.23747570647187546,Budget Families
2088,1972,Graduate,Partner,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,0,1,1631,23,3,453,2.5,High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,4.039454249979724,-1.4682629214038958,VIP Champions
2493,1966,Graduate,Partner,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,1,2,608,16,0,516,1.4,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.39115220989119603,0.4967519083830313,Deal-Seeking Families
6292,1986,Postgraduate,Partner,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,28,0,1,1822,17,1,641,2.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.4819516505736137,-1.2661382117035724,Affluent Loyalists
1631,1965,Postgraduate,Partner,65220.0,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,49,0,1,1282,19,0,849,1.3333333333333333,Mid-High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.029921948040297,0.7591736109112375,Affluent Loyalists
10104,1974,Graduate,Partner,33590.0,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,40,3,4,8,3,0,423,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.9694601329839285,0.26807706775130696,Budget Families
3006,1976,Graduate,Alone,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,1,2,43,4,0,618,0.14285714285714285,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2206287440092023,-1.0089828676774044,Budget Families
3919,1976,Postgraduate,Alone,72309.0,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,38,0,1,1931,19,1,660,1.6666666666666667,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.028362477623375,-1.070277458975251,Affluent Loyalists
11181,1949,Postgraduate,Partner,94440.31999999999,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,8,0,0,489,0.0,High,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-0.9441184711286776,-2.3347909511854823,Budget Families
642,1980,Undergraduate,Partner,16005.0,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,34,1,2,103,5,0,869,0.25,Low,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-2.1970082712561143,-0.09307486369526202,Budget Families
4369,1957,Postgraduate,Alone,65487.0,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,0,1,1169,14,0,355,1.5,Mid-High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2254558272523857,-0.44838537673130224,Affluent Loyalists
10127,1965,Graduate,Partner,58692.0,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,49,1,2,395,14,0,269,1.1428571428571428,Mid-High,4,3,2,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.3231166523107557,0.21122000427852558,Deal-Seeking Families
271,1969,Graduate,Alone,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,2,3,258,10,1,455,0.5,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.7527303578084714,1.282451053710121,Deal-Seeking Families
4973,1970,Graduate,Alone,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,1,2,25,4,0,234,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.312085274000124,-1.0242621946391544,Budget Families
2948,1954,Postgraduate,Alone,62637.0,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,60,1,2,185,9,0,305,1.0,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.7524689927059056,-0.7557673165320845,Budget Families
2715,1966,Postgraduate,Alone,29435.0,1,1,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,48,2,3,180,7,0,877,0.3333333333333333,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.8617110269877453,1.097085167626548,Budget Families
10432,1974,Graduate,Alone,19346.0,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,40,1,2,22,4,0,335,0.125,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.484278637179663,-1.0268332583405075,Budget Families
9216,1971,Graduate,Partner,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,43,2,3,44,5,0,342,0.3333333333333333,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.3233088390299588,0.16773131721667456,Budget Families
7124,1968,Graduate,Alone,36997.0,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,46,2,3,94,7,0,698,0.4,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-2.036542779969407,1.358038644476862,Budget Families
9727,1957,Graduate,Partner,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,57,0,1,81,6,0,306,0.3333333333333333,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7601139971450919,-1.4947917098487875,Budget Families
5136,1973,Graduate,Alone,65333.0,0,1,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,41,1,2,798,21,2,348,1.5,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,2.2341279855559084,2.249382708348516,Deal-Seeking Families
9790,1957,Graduate,Alone,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,57,0,1,1334,18,1,403,2.75,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.8954720361212973,-0.2355882526876088,Affluent Loyalists
1818,1971,Postgraduate,Partner,29732.0,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,43,1,2,38,4,0,281,0.2222222222222222,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.144868737437667,-0.8929500699827156,Budget Families
1100,1960,Postgraduate,Partner,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,54,3,4,61,7,0,282,0.6,Mid-Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.203269019804675,1.7652745591801866,Budget Families
7873,1973,Postgraduate,Partner,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,41,2,3,300,12,0,543,0.8,Mid-High,3,3,2,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.7831787825959743,1.3691466776584447,Deal-Seeking Families
10609,1962,Postgraduate,Partner,42769.0,0,1,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,52,1,2,88,6,0,445,0.25,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7056109456197408,-0.6203672992431382,Budget Families
6950,1958,Postgraduate,Partner,49572.0,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,56,2,3,54,5,0,381,0.2857142857142857,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.0352601528665795,0.15463139933549147,Budget Families
7233,1972,Graduate,Partner,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,42,0,1,1782,14,1,835,1.25,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.0838370327819473,-0.8529864669912052,Affluent Loyalists
9481,1976,Graduate,Partner,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,38,1,2,68,7,0,337,0.375,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9740867381373657,0.48704065964276755,Budget Families
7699,1969,Graduate,Alone,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,2,3,258,10,1,455,0.5,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.7527303578084714,1.282451053710121,Deal-Seeking Families
2711,1976,Postgraduate,Partner,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,1,2,31,4,0,552,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.251391889265407,-1.0433291859102025,Budget Families
8933,1983,Undergraduate,Partner,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,31,1,2,66,6,0,233,0.3333333333333333,Low,4,2,1,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.966480503199166,-0.46738232103906596,Budget Families
8726,1964,Undergraduate,Alone,41713.0,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,50,2,3,174,8,0,246,0.5,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.7037239181970898,1.5158602751619772,Budget Families
1515,1975,Postgraduate,Partner,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,39,1,2,28,4,0,343,0.3333333333333333,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.179199555630428,-1.0440386221097662,Budget Families
5186,1955,Postgraduate,Partner,58482.0,0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,59,1,2,731,20,1,294,1.1666666666666667,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.4716981735156873,0.3443839798994391,Affluent Loyalists
10157,1965,Graduate,Alone,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,49,1,2,274,11,0,340,1.0,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.5310258851511296,-0.4119161809002434,Budget Families
5667,1964,Postgraduate,Partner,60896.0,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,50,1,2,1701,23,0,811,1.5,Mid-High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.1566550452966133,1.3086473907412361,Affluent Loyalists
902,1980,Graduate,Partner,62994.0,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,34,1,2,312,12,0,302,1.0,Mid-High,2,3,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.0006534231056859658,-0.10615409878332123,Deal-Seeking Families
977,1957,Graduate,Partner,47320.0,0,1,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,57,1,2,414,14,0,517,0.8333333333333334,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.46905775305956615,1.6548158998801088,Deal-Seeking Families
7313,1949,Undergraduate,Alone,74859.0,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,65,0,1,1565,22,1,576,2.0,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.9642477679848724,-0.8222041778635387,Affluent Loyalists
7600,1992,Undergraduate,Alone,15253.0,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,22,1,2,29,4,0,429,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.5816207178486206,-0.6571154943620972,Budget Families
9706,1974,Postgraduate,Alone,31560.0,1,0,2013-06-24,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,40,1,2,94,6,0,555,0.25,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.8012056340072993,-0.4333687914075582,Budget Families
2429,1954,Graduate,Alone,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,60,1,2,1338,17,0,685,2.5,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,1.4030204768672396,0.550827109806218,Affluent Loyalists
3520,1990,Postgraduate,Alone,91172.0,0,0,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,24,0,1,1092,14,4,644,1.3333333333333333,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.0287915097577827,-2.4860873096685445,VIP Champions
10394,1984,Graduate,Partner,90000.0,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,30,0,1,1479,17,3,373,4.0,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.8195233846785,-1.7889417353895185,VIP Champions
4548,1981,Graduate,Alone,41967.0,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,33,2,3,54,4,0,403,0.25,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.345405303518282,-0.36693580968878226,Budget Families
9362,1965,Graduate,Alone,69263.0,0,1,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,49,1,2,568,17,1,301,1.5,High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.1928569227905257,0.1567312042340171,Deal-Seeking Families
